Malaysia,Mobile,504,437,86.7,99.0,5.5,1.21,0.53
Malaysia,Tablets,22,18,81.8,86.4,0.0,0.56,0.01
Malaysia,Desktop,125,92,73.6,83.2,0.0,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"United Arab Emirates",638,529,82.9,95.8,1.9,0.87,0.46
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"20 Feb, 2022",0,0,0,0,0,0,0
"21 Feb, 2022",114,84,73.7,93.9,0.0,0.83,0.07
"22 Feb, 2022",65,52,80.0,92.3,0.0,1.92,0.10
"23 Feb, 2022",80,71,88.8,97.5,7.1,0.70,0.05
"24 Feb, 2022",74,67,90.5,97.3,9.6,0.60,0.04
"25 Feb, 2022",70,59,84.3,98.6,0.0,0.51,0.03
"26 Feb, 2022",45,36,80.0,95.6,13.0,1.39,0.05
"27 Feb, 2022",65,53,81.5,98.5,0.0,0.75,0.04
"28 Feb, 2022",58,45,77.6,91.4,5.1,0.44,0.02
"1 Mar, 2022",67,62,92.5,97.0,7.4,0.97,0.06
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"United Arab Emirates",Mobile,447,377,84.3,96.4,2.7,1.14,0.43
"United Arab Emirates",Desktop,184,148,80.4,95.7,0.0,0.20,0.03
"United Arab Emirates",Tablets,7,4,57.1,57.1,0.0,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Singapore,729,586,80.4,96.6,0.9,0.77,0.45
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"20 Feb, 2022",0,0,0,0,0,0,0
"21 Feb, 2022",53,44,83.0,96.2,0.0,0.68,0.03
"22 Feb, 2022",58,45,77.6,98.3,0.0,0.67,0.03
"23 Feb, 2022",103,84,81.6,99.0,7.9,1.31,0.11
"24 Feb, 2022",63,49,77.8,100.0,0.0,0.82,0.04
"25 Feb, 2022",92,76,82.6,92.4,4.5,0.66,0.05
"26 Feb, 2022",86,71,82.6,97.7,0.0,0.70,0.05
"27 Feb, 2022",62,51,82.3,95.2,6.9,0.78,0.04
"28 Feb, 2022",89,61,68.5,95.5,0.0,0.66,0.04
"1 Mar, 2022",123,105,85.4,95.9,1.0,0.57,0.06
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Singapore,Mobile,481,401,83.4,96.9,1.0,0.95,0.38
Singapore,Desktop,211,168,79.6,96.2,0.0,0.42,0.07
Singapore,Tablets,37,17,45.9,94.6,5.9,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Other,11998,5210,43.4,0,0.0,0.35,1.82
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"20 Feb, 2022",0,0,0,0,0,0,0
"21 Feb, 2022",1273,601,47.2,0,0.0,0.42,0.25
"22 Feb, 2022",1457,622,42.7,0,0.0,0.58,0.36
"23 Feb, 2022",1453,677,46.6,0,0.0,0.41,0.28
"24 Feb, 2022",1443,591,41.0,0,0.0,0.27,0.16
